"Aglae_caerulea","Eufriesea_auriceps","Eufriesea_concava","Eufriesea_dentilabris","Eufriesea_flaviventris","Eufriesea_mussitans","Eufriesea_ornata","Eufriesea_pulchra","Eufriesea_smaragdina","Eufriesea_superba","Eufriesea_surinamensis","Eufriesea_violacea","Euglossa_adiastola","Euglossa_allosticta","Euglossa_amazonica","Euglossa_analis","Euglossa_annectans","Euglossa_aratingae","Euglossa_augaspis","Euglossa_avicula","Euglossa_azureoviridis","Euglossa_bembei","Euglossa_bidentata","Euglossa_bursigera","Euglossa_calycina","Euglossa_carolina","Euglossa_chalybeata","Euglossa_championi","Euglossa_chlorina","Euglossa_clausi","Euglossa_cognata","Euglossa_crassipunctata","Euglossa_cybelia","Euglossa_decorata","Euglossa_despecta","Euglossa_dissimula","Euglossa_dodsoni","Euglossa_dressleri","Euglossa_fimbriata","Euglossa_flammea","Euglossa_gaianii","Euglossa_gorgonensis","Euglossa_hansoni","Euglossa_hemichlora","Euglossa_heterosticta","Euglossa_ignita","Euglossa_igniventris","Euglossa_imperialis","Euglossa_intersecta","Euglossa_iopoecila","Euglossa_ioprosopa","Euglossa_iopyrrha","Euglossa_leucotricha","Euglossa_liopoda","Euglossa_magnipes","Euglossa_marianae","Euglossa_melanotricha","Euglossa_milenae","Euglossa_mixta","Euglossa_modestior","Euglossa_monnei","Euglossa_mourei","Euglossa_occidentalis","Euglossa_orellana","Euglossa_pepei","Euglossa_perpulchra","Euglossa_pleosticta","Euglossa_prasina","Euglossa_retroviridis","Euglossa_roderici","Euglossa_roubiki","Euglossa_rugilabris","Euglossa_sapphirina","Euglossa_securigera","Euglossa_stellfeldi","Euglossa_townsendi","Euglossa_tridentata","Euglossa_truncata","Euglossa_variabilis","Euglossa_villosiventris","Euglossa_viridifrons","Euglossa_viridis","Euglossa_viridissima","Euglossa_violaceifrons","Eulaema_atleticana","Eulaema_bombiformis","Eulaema_cingulata","Eulaema_flavescens","Eulaema_marcii","Eulaema_meriana","Eulaema_mocsaryi","Eulaema_nigrita","Eulaema_niveofasciata","Eulaema_peruviana","Eulaema_pseudocingulata","Eulaema_seabrai","Exaerete_dentata","Exaerete_frontalis","Exaerete_lepeletieri","Exaerete_smaragdina"
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,2,0,0,0,9,0,0,10,37,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,17,0,0,7,0,0,0,0,0,0,0,1,0,0,13,0,0,0,127,0,0,113,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,174,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,99,0,0,71,3,0,0,0,0,1,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,1,143,0,0,0,10,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,10,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38,0,0,19,1,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,9,0,86,0,0,2,0,0,0,0,0,0,6,191,0,0,0,46,0,0,0,0,35,0,0,0,0,0,0,0,0,1,0,37,0,31,0,0,0,0,0,0,0,66,0,26,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6,0,0,0,119,0,0,50,1,0,0,0,0,5,0,2
0,0,0,0,0,0,0,0,0,0,0,0,2,0,59,0,0,1,0,0,0,0,0,0,6,109,0,0,0,27,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,10,0,34,0,0,0,0,0,0,0,56,0,5,0,0,2,0,0,0,0,1,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,162,0,0,45,3,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,47,0,0,0,0,0,0,5,0,0,21,62,0,0,0,51,0,0,0,0,61,0,0,0,0,0,0,0,0,1,0,14,0,84,0,0,0,0,0,0,0,50,0,54,0,0,3,0,0,0,2,0,1,0,0,0,46,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,65,1,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,62,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,29,0,0,0,0,0,0,0,4,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,23,0,0,2,3,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,31,0,0,38,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,150,0,0,0,0,0,0,0,1
0,0,0,0,8,0,2,9,0,8,11,0,0,51,386,1,0,0,44,2,0,0,35,0,0,0,0,0,23,0,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,174,0,44,3,0,0,1,0,0,4,0,0,0,87,223,0,134,0,13,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,38,903,0,0,538,80,357,0,0,265,0,1,22,34,123
0,19,0,1,0,0,0,0,0,0,0,19,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,0,0,179,0,0,0,0,0,0,0,0,0,0,27,0,0,307,0,0,0,0,0,0,0,8
0,0,0,0,0,0,5,29,0,0,0,0,0,1,5,4,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,299,0,50,11,0,0,0,0,0,0,0,0,0,13,2,0,0,15,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,6,9,0,0,44,45,0,0,0,0,0,0,8,0,7
0,0,0,0,0,0,12,52,0,0,0,0,0,2,23,4,0,0,12,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,0,0,0,0,224,0,38,52,0,0,0,0,0,0,0,0,0,37,12,0,0,11,13,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,15,0,0,0,0,2,13,0,0,39,39,0,0,0,0,0,0,4,0,5
0,0,0,0,0,0,2,47,0,0,0,0,0,2,19,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,8,0,0,0,0,344,0,39,34,0,0,0,0,0,0,0,0,0,72,30,0,0,3,53,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,50,0,0,24,20,0,0,0,0,0,0,7,0,7
0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,533,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,16
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,1,0,2,0,81,0,0,0,0,0,1,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,39
0,0,0,0,0,0,11,16,0,91,8,0,0,0,0,0,0,0,50,109,0,0,4,0,0,0,38,0,0,0,29,0,0,0,0,0,0,0,84,0,9,0,0,0,0,0,0,54,0,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,577,0,0,0,0,0,0,9,0,5,0,221,0,0,0,1,0,76,0,0,41,0,0,59,1,72,0,0,0,0,0,14,0,32
0,0,0,0,0,1,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,34,0,0,0,0,0,7,0,0,10,0,0,3,0,23,0,0,0,0,0,0,0,7
0,1,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,26,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,39,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,4,7,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,5,0,0,0,0,0,0,0,0,0,0,5,7,0,24,0,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5,0,0,40,1,1,0,0,1,0,0,1,8,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,15,0,0,0,0,39,0,0,0,67,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,51,18,0,0,0,1,0,0,0,0,0,2,0,0,251,0,0,0,0,165,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,33,4,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,42,0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,72,10,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,22,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,51,5,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,34,0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,27,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,39,0,1,0,0,0,0,0,7
1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20,0,5,1,0,2,1,0,0,2,0,0,0,6,0,0,0,1,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,7,0,0,0,0,0,2,0,1
5,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,11,2,0,0,1,0,0,2,0,0,0,0,0,0,4,1,18,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,1,6,0,0,0,0,0,2,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,26,1,0,2,0,0,0,4,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,19,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,2,17,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,7,1,0,10,0,0,0,0,0,0,0,3,0,0,1,0,14,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,10,0,16,0,4,0,0,0,2,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,4,2,0,0,0,0,0,0,7,0,0,0,11,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,10,0,20,0,5,0,0,0,0,0,0
2,0,0,0,0,0,1,0,0,4,0,0,0,0,1,2,0,0,11,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,0,0,1,0,0,0,0,0,3,0,0,0,6,1,0,46,0,3,0,0,0,2,0,0,0,0,0,15,0,24,0,0,0,0,0,0,0,0,0,14,23,0,13,112,13,137,0,0,0,0,0,7,0,27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,88,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,32,157,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,62,0,0,43,0,0,0,0,0,0,0,0,0,0,1,0,0,151,0,0,0,0,0,0,0,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,96,0,0,53,0,0,0,0,0,0,0,0,0,0,2,0,0,181,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,82,0,0,54,0,0,0,0,0,0,0,0,0,0,2,0,0,152,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,10,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,144,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,19,0,0,0,0,0,10,37,0,0,0,0,0,0,0,0,47,0,0,0,0,164,0,181,65,5,0,108,3,0,6,0,9,0,4,0,0,30,313,0,337,18,0,0,0,0,57,0,0,0,0,161,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,18,0,35,0,0,0,0,0,0,5,155,0,0,47,0,3,0,0,0,0,0,27,0,2
1,0,1,0,0,0,3,19,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,42,0,0,0,5,161,0,195,27,35,0,24,7,0,38,0,4,0,49,0,0,26,188,0,169,6,0,2,0,0,18,0,0,0,0,10,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,18,0,19,0,0,0,0,0,0,5,63,0,0,58,0,0,0,0,0,0,0,11,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,65,0,0,0,2,2,0,3,21,0,0,44,2,1,3,0,0,0,56,2,0,4,161,3,422,0,0,0,0,0,27,0,0,0,0,59,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,68,0,5,0,0,0,0,0,0,1,17,0,0,6,0,0,0,0,0,0,0,31,0,19
0,0,0,0,1,0,0,0,0,0,0,0,0,5,14,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,0,22,5,33,0,0,8,0,0,2,5,12
0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,26,4,29,0,0,12,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,13,2,28,0,0,20,0,0,0,1,6
0,0,0,0,1,0,0,0,0,1,0,0,0,17,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,2,15,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58,0,0,37,7,27,0,0,29,0,0,0,12,11
0,0,0,0,0,0,0,3,0,0,0,0,0,12,58,0,0,0,12,1,0,0,2,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,11,2,0,0,0,0,0,0,0,0,0,9,63,0,18,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,0,0,27,8,65,0,0,23,0,0,1,6,14
0,0,0,0,0,0,0,1,0,2,0,0,0,13,14,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73,0,1,1,0,0,0,0,0,0,0,0,0,14,19,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,85,0,0,43,12,49,0,0,43,0,0,1,0,14
0,0,0,0,0,0,0,0,0,1,0,0,0,6,9,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,20,1,52,0,0,14,0,0,1,3,13
0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,0,0,0,1,5,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,55,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,21,0,0,13,5,40,0,0,8,0,0,0,1,9
0,0,0,0,2,0,0,0,0,5,0,0,0,7,42,0,0,0,16,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,202,0,33,5,0,0,0,0,0,0,0,0,0,1,25,0,19,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,43,3,7,0,0,9,0,0,2,7,5
0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,9,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,156,0,3,0,0,0,0,0,0,0,0,0,0,7,65,0,13,0,50,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,30,0,0,35,5,41,0,0,24,0,0,1,7,7
0,0,0,0,1,0,0,1,0,1,0,0,0,12,68,1,0,0,31,0,0,0,0,5,0,0,6,0,0,0,3,0,0,1,5,0,0,0,0,0,0,0,0,0,0,99,0,2,0,0,0,0,0,0,0,0,0,0,48,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,169,0,0,109,17,28,0,0,31,0,0,3,1,46
0,0,0,0,0,0,10,5,0,1,0,0,0,2,89,0,0,0,33,0,0,0,0,0,0,0,53,0,0,0,11,0,0,4,2,0,0,0,0,0,0,0,0,0,0,39,0,39,4,0,0,0,0,0,0,0,0,0,83,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,307,0,0,172,19,5,0,0,3,0,0,18,0,45
2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,201,46,0,0,49,0,81,0,0,11,0,0,14,0,9
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,64,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,25,0,4,0,0,0,0,0,0,0,0,0,9,17,0,0,5,0,70,0,0,7,0,0,0,0,0
